State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
delhi,2021,2,110001.0,27812030,47085593041.870026
delhi,2021,2,110059.0,4052872,6828937673.963655
delhi,2021,2,110092.0,3163351,4866794837.461931
delhi,2021,2,110044.0,2832954,4116839483.335168
delhi,2021,2,110096.0,2782115,3579728478.2270203
delhi,2021,2,110086.0,2638400,4600117752.808466
delhi,2021,2,110084.0,2220724,3106104150.789544
delhi,2021,2,110043.0,2144919,3831289083.036586
delhi,2021,2,110094.0,2055104,4068426801.754492
delhi,2021,3,110006.0,77515502,117511789786.6426
delhi,2021,3,110001.0,37098256,58772291724.99803
delhi,2021,3,110059.0,5085859,8604119136.980774
delhi,2021,3,110092.0,4717758,6986398683.703991
delhi,2021,3,110044.0,3751590,5383137560.067832
delhi,2021,3,110096.0,3708201,4715948100.740036
delhi,2021,3,110086.0,3291024,5909926857.842232
delhi,2021,3,110025.0,2992099,4083552200.602017
delhi,2021,3,110084.0,2951800,4093050255.6921024
delhi,2021,3,110085.0,2936940,5522652836.145384
delhi,2021,4,110006.0,96850347,152021116180.99402
delhi,2021,4,110001.0,45632512,75082085294.90857
delhi,2021,4,110059.0,5943757,10518242489.28677
delhi,2021,4,110092.0,5571112,8499318004.834803
delhi,2021,4,110044.0,4462678,6696444242.114
delhi,2021,4,110096.0,4227391,5949257362.615062
delhi,2021,4,110025.0,3961746,5551790404.003318
delhi,2021,4,110086.0,3930362,7373955799.234581
delhi,2021,4,110084.0,3455659,5003762511.467999
delhi,2021,4,110085.0,3441469,6668420149.437773
delhi,2022,1,110006.0,112708284,170854549748.09644
delhi,2022,1,110001.0,53611907,85366127462.83116
delhi,2022,1,110059.0,6517564,11297429691.411884
delhi,2022,1,110092.0,5941201,9009246553.242567
delhi,2022,1,110044.0,4830269,7219702543.544838
delhi,2022,1,110096.0,4584596,6478571783.238957
delhi,2022,1,110025.0,4301886,5948489833.09691
delhi,2022,1,110086.0,4286737,8020809205.490483
delhi,2022,1,110084.0,3775690,5458246572.274104
delhi,2022,1,110041.0,3769917,7362518721.575321
delhi,2022,2,110006.0,139136098,200269818218.75815
delhi,2022,2,110001.0,66110858,99696334337.04666
delhi,2022,2,110059.0,7911848,13229721980.598225
delhi,2022,2,110092.0,7653561,10718218989.295082
delhi,2022,2,110044.0,5867922,8271727766.638143
delhi,2022,2,110096.0,5775974,7492470881.603399
delhi,2022,2,110025.0,5619553,7230302952.727861
delhi,2022,2,110086.0,5076095,9266499934.113005
delhi,2022,2,110084.0,4608613,6338184325.308332
delhi,2022,2,110085.0,4554877,8379282455.122171
delhi,2022,3,110006.0,222465526,294132832922.7636
delhi,2022,3,110001.0,28526787,37616195388.485214
delhi,2022,3,110011.0,8581845,11865281418.909304
delhi,2022,3,110059.0,7992943,13036442355.379208
delhi,2022,3,110092.0,7839965,10701975487.01072
delhi,2022,3,110091.0,7698720,10627800097.635551
delhi,2022,3,110041.0,6489117,11438042921.96499
delhi,2022,3,110044.0,6061206,8284650031.080469
delhi,2022,3,110096.0,5849855,7406065685.155811
delhi,2022,3,110025.0,5742673,7179824596.728046
delhi,2022,4,110006.0,258183697,349487194869.168
delhi,2022,4,110001.0,20480539,26584239117.371742
delhi,2022,4,110091.0,9548765,13433850052.441826
delhi,2022,4,110059.0,8586883,14036923423.008097
delhi,2022,4,110092.0,8283981,11402306752.71709
delhi,2022,4,110025.0,6561517,7929218428.945629
delhi,2022,4,110044.0,6470704,8894791105.324623
delhi,2022,4,110041.0,6313451,11528807332.10993
delhi,2022,4,110096.0,6216504,8186001224.218183
delhi,2022,4,110086.0,5461785,9854330085.81922
delhi,2023,1,110059.0,14401748,22469453032.0
delhi,2023,1,110092.0,14066406,18265971891.0
delhi,2023,1,110025.0,11320430,13158283183.0
delhi,2023,1,110044.0,11009675,14458618684.0
delhi,2023,1,110006.0,10985747,22416864672.0
delhi,2023,1,110096.0,10603510,13217950646.0
delhi,2023,1,110086.0,9499345,16155588876.0
delhi,2023,1,110041.0,8939160,15534241389.0
delhi,2023,1,110037.0,8885682,10184833392.0
delhi,2023,1,110084.0,8754761,11366458834.0
delhi,2023,2,110059.0,17063374,24752482621.0
delhi,2023,2,110092.0,16923742,20256742658.0
delhi,2023,2,110025.0,12954684,14323897745.0
delhi,2023,2,110044.0,12873616,15732997057.0
delhi,2023,2,110006.0,12656392,22629045768.0
delhi,2023,2,110096.0,12533110,14237940416.0
delhi,2023,2,110086.0,10946572,17448748478.0
delhi,2023,2,110041.0,10623356,16897423856.0
delhi,2023,2,110037.0,10560752,11374305025.0
delhi,2023,2,110084.0,10468147,12577612676.0
goa,2018,1,403401.0,9837,17568338.79799645
goa,2018,1,403722.0,9744,11322633.100998444
goa,2018,1,403001.0,9291,25097908.117774
goa,2018,1,403516.0,8665,20955481.73458656
goa,2018,1,403601.0,7816,15253400.125428408
goa,2018,1,403802.0,5727,15622484.682305358
goa,2018,1,403507.0,5612,11326760.334392622
goa,2018,1,403521.0,5338,9688097.036790485
goa,2018,1,403005.0,4803,7997260.160450119
goa,2018,1,403804.0,4750,6591109.622970567
goa,2018,2,403001.0,14264,42305543.14160389
goa,2018,2,403722.0,14234,21311964.080055088
goa,2018,2,403401.0,12720,24033686.038916767
goa,2018,2,403601.0,12610,25616691.07949473
goa,2018,2,403516.0,11029,31197737.216437142
goa,2018,2,403802.0,8562,22358630.0928068
goa,2018,2,403507.0,8020,16272457.977497824
goa,2018,2,403521.0,7639,17220070.153678477
goa,2018,2,403804.0,6900,11804389.77306388
goa,2018,2,403005.0,5665,11613049.902262434
goa,2018,3,403722.0,22917,33996326.905014634
goa,2018,3,403001.0,22113,65175719.31863793
goa,2018,3,403601.0,17903,40436318.02285242
goa,2018,3,403401.0,16296,32348257.54416584
goa,2018,3,403516.0,14608,40797130.68329917
goa,2018,3,403521.0,11974,24385856.599048503
goa,2018,3,403507.0,11946,24276446.699803285
goa,2018,3,403802.0,11877,35494034.94870578
goa,2018,3,403710.0,10563,13827083.058513794
goa,2018,3,403804.0,8901,15925722.27251947
goa,2018,4,403722.0,35544,50505207.29169872
goa,2018,4,403001.0,32336,92617451.5407976
goa,2018,4,403516.0,28227,80392196.0785678
goa,2018,4,403601.0,26619,61260100.20156902
goa,2018,4,403401.0,25089,52196415.07646713
goa,2018,4,403521.0,18212,42707960.5111669
goa,2018,4,403507.0,17757,39324040.12836148
goa,2018,4,403802.0,16922,45556297.049840055
goa,2018,4,403710.0,14586,20619676.600668464
goa,2018,4,403515.0,12864,36191963.10593755
goa,2019,1,403722.0,52100,65683966.67567325
goa,2019,1,403516.0,49429,120568641.0470898
goa,2019,1,403001.0,48157,117126419.8040984
goa,2019,1,403601.0,40500,72041015.08431391
goa,2019,1,403401.0,34688,69409662.83687635
goa,2019,1,403507.0,25462,54691868.07654284
goa,2019,1,403521.0,24945,51936751.3167674
goa,2019,1,403802.0,23939,57966580.45296638
goa,2019,1,403710.0,19391,25831797.9227208
goa,2019,1,403515.0,18550,50212250.01811467
goa,2019,2,403516.0,57502,140158213.78222042
goa,2019,2,403001.0,50187,132034209.7415392
goa,2019,2,403722.0,46052,69733882.07660605
goa,2019,2,403601.0,44713,84650318.23221943
goa,2019,2,403401.0,35486,73280500.60831174
goa,2019,2,403802.0,26923,62896772.91372284
goa,2019,2,403521.0,26720,60016280.44808927
goa,2019,2,403507.0,26362,55923459.27119877
goa,2019,2,403005.0,22682,46886341.52291346
goa,2019,2,403515.0,19989,53445689.19045977
goa,2019,3,403001.0,76717,190634992.8020565
goa,2019,3,403516.0,72782,153953785.33328107
goa,2019,3,403601.0,65384,112165356.47320148
goa,2019,3,403722.0,58525,81441507.5393357
goa,2019,3,403401.0,53766,100238324.18056624
goa,2019,3,403521.0,43429,77069541.92646293
goa,2019,3,403507.0,39517,70585529.42320849
goa,2019,3,403802.0,38669,80096433.45362031
goa,2019,3,403515.0,27668,61086760.88481556
goa,2019,3,403005.0,27014,66619911.01644364
goa,2019,4,403516.0,135378,292464329.40128493
goa,2019,4,403001.0,106136,274328742.6405559
goa,2019,4,403601.0,82485,154011504.60519874
goa,2019,4,403722.0,69794,101338410.7967164
goa,2019,4,403401.0,67906,126015373.96237186
goa,2019,4,403521.0,62840,110927788.74862257
goa,2019,4,403507.0,55086,106950656.23655891
goa,2019,4,403802.0,47438,99171215.86013776
goa,2019,4,403515.0,45767,103157548.62163652
goa,2019,4,403509.0,44608,88622164.20410326
goa,2020,1,403516.0,191898,368233387.98176056
goa,2020,1,403001.0,181964,419066205.0266466
goa,2020,1,403601.0,92215,169975147.56472602
goa,2020,1,403401.0,87357,151470379.04268157
goa,2020,1,403722.0,77810,107097598.3548781
goa,2020,1,403521.0,74055,124787715.79154591
goa,2020,1,403507.0,66856,120959303.5965432
goa,2020,1,403515.0,59435,129517496.98445582
goa,2020,1,403509.0,59406,109711951.40708037
goa,2020,1,403802.0,58884,120845363.58208416
goa,2020,2,403001.0,104077,201722910.30992788
goa,2020,2,403401.0,82301,131689536.39495005
goa,2020,2,403601.0,81918,132438816.34414928
goa,2020,2,403722.0,74903,96657132.99605414
goa,2020,2,403802.0,61104,118807661.66847572
goa,2020,2,403507.0,59280,90142313.17402735
goa,2020,2,403521.0,53506,69189469.4578091
goa,2020,2,403710.0,42485,54164312.08651282
goa,2020,2,403512.0,37359,50467381.80841158
goa,2020,2,403516.0,36500,49911400.72982073
goa,2020,3,403001.0,290028,642201696.1086454
goa,2020,3,403601.0,108610,201400826.61977276
goa,2020,3,403401.0,102498,187564533.42317837
goa,2020,3,403722.0,98151,137838508.5320889
goa,2020,3,403802.0,82424,169072236.57004094
goa,2020,3,403507.0,72366,123686880.73359972
goa,2020,3,403521.0,55838,87669159.90367323
goa,2020,3,403710.0,49056,66953740.986312434
goa,2020,3,403801.0,47326,88705938.65996572
goa,2020,3,403512.0,39780,64358559.46058168
goa,2020,4,403001.0,442303,1003262762.8099118
goa,2020,4,403516.0,341199,647782223.4899273
goa,2020,4,403601.0,185424,336967381.7900932
goa,2020,4,403401.0,163622,298007827.748166
goa,2020,4,403722.0,158787,207336070.7699212
goa,2020,4,403802.0,140557,255249103.4184833
goa,2020,4,403507.0,127715,227370371.3648451
goa,2020,4,403509.0,122477,216907309.71941936
goa,2020,4,403518.0,109287,204571207.0442194
goa,2020,4,403521.0,108192,198701199.0398263
goa,2021,1,403001.0,900379,1813311525.497085
goa,2021,1,403516.0,608783,1124876181.580154
goa,2021,1,403509.0,219443,342997313.27164125
goa,2021,1,403601.0,216236,392116727.1101128
goa,2021,1,403518.0,198518,343463927.6784506
goa,2021,1,403401.0,194115,355392238.3083636
goa,2021,1,403515.0,174697,370042392.7646188
goa,2021,1,403722.0,171177,217740794.9357353
goa,2021,1,403802.0,159496,283329944.4390445
goa,2021,1,403507.0,154751,292443367.5895457
goa,2021,2,403001.0,1001588,1763922715.9206922
goa,2021,2,403601.0,223522,384320497.3764209
goa,2021,2,403401.0,221939,398131964.4125824
goa,2021,2,403516.0,193862,342436816.4245352
goa,2021,2,403722.0,190515,229145844.03707737
goa,2021,2,403802.0,168897,286209153.45422065
goa,2021,2,403507.0,140659,261136158.75062644
goa,2021,2,403521.0,121990,201416435.32689092
goa,2021,2,403512.0,110023,182998989.97435188
goa,2021,2,403706.0,103193,169324337.47858804
goa,2021,3,403001.0,1269330,2044070749.06711
goa,2021,3,403516.0,395262,638515757.9112428
goa,2021,3,403601.0,317882,555045295.1688402
goa,2021,3,403401.0,286827,512751065.2781217
goa,2021,3,403722.0,251178,289428212.9580049
goa,2021,3,403802.0,237796,371935773.5213637
goa,2021,3,403507.0,204635,367216100.16554654
goa,2021,3,403509.0,164288,246987777.71069813
goa,2021,3,403521.0,154967,238410595.37245575
goa,2021,3,403512.0,142394,230076995.433562
goa,2021,4,403001.0,1935051,3497234194.7621446
goa,2021,4,403516.0,1192672,2016364161.2772584
goa,2021,4,403601.0,464535,800465316.2670435
goa,2021,4,403509.0,437149,679267238.5503191
goa,2021,4,403401.0,401455,707421144.5787781
goa,2021,4,403518.0,399671,642590923.3267617
goa,2021,4,403515.0,367244,714821614.0033742
goa,2021,4,403802.0,329794,511366456.2412397
goa,2021,4,403507.0,324042,563749463.5254459
goa,2021,4,403722.0,321484,375250790.9597401
goa,2022,1,403001.0,2218382,3849342160.883536
goa,2022,1,403516.0,1184397,1857474633.5399528
goa,2022,1,403601.0,520482,871831234.4884224
goa,2022,1,403401.0,448371,779844720.1042322
goa,2022,1,403509.0,431325,631078591.084168
goa,2022,1,403518.0,389844,583453717.5851089
goa,2022,1,403802.0,383586,579215263.7718663
goa,2022,1,403507.0,375607,633332980.3002012
goa,2022,1,403515.0,366783,668639001.0601594
goa,2022,1,403722.0,352413,387050031.81609297
goa,2022,2,403001.0,2800103,4813402074.055575
goa,2022,2,403516.0,1439820,2301577602.2906885
goa,2022,2,403601.0,607869,1021676601.4450332
goa,2022,2,403401.0,507069,846827682.8290693
goa,2022,2,403518.0,478632,716800766.1650076
goa,2022,2,403802.0,451143,662134760.2385962
goa,2022,2,403509.0,447804,669655284.3656847
goa,2022,2,403507.0,428555,712951425.2703474
goa,2022,2,403722.0,417201,432896368.2479522
goa,2022,2,403515.0,416577,744458372.7928652
goa,2022,3,403001.0,1365759,2544949835.923408
goa,2022,3,403516.0,1074672,1660765761.4184957
goa,2022,3,403802.0,845280,1075071142.666737
goa,2022,3,403601.0,718426,1066730836.1970854
goa,2022,3,403401.0,551495,914585154.5429704
goa,2022,3,403722.0,451398,429256606.0564636
goa,2022,3,403509.0,443250,610242800.8031936
goa,2022,3,403507.0,422461,646755952.0664686
goa,2022,3,403518.0,374000,549619765.7036223
goa,2022,3,403521.0,365018,603704117.7635392
goa,2022,4,403516.0,1982311,2953947926.863951
goa,2022,4,403001.0,1382900,2655630408.285596
goa,2022,4,403802.0,1111346,1351437573.5668936
goa,2022,4,403401.0,731429,946991512.7773012
goa,2022,4,403509.0,719878,989478996.6576272
goa,2022,4,403601.0,719116,1147530118.0159223
goa,2022,4,403518.0,600002,882873127.7779348
goa,2022,4,403515.0,595491,1028478412.8185902
goa,2022,4,403507.0,540506,830155737.7467749
goa,2022,4,403722.0,487326,460166681.4025325
goa,2023,1,403516.0,2885692,4345863492.0
goa,2023,1,403001.0,1562676,3152892550.0
goa,2023,1,403601.0,1166864,1780986038.0
goa,2023,1,403509.0,1014847,1371118393.0
goa,2023,1,403518.0,953525,1366346593.0
goa,2023,1,403401.0,924992,1250668760.0
goa,2023,1,403515.0,894464,1515284908.0
goa,2023,1,403507.0,892254,1312005130.0
goa,2023,1,403512.0,819854,1136840547.0
goa,2023,1,403802.0,779559,979466460.0
goa,2023,2,403516.0,3176461,4809307923.0
goa,2023,2,403001.0,1747115,3638368800.0
goa,2023,2,403601.0,1299027,1904718161.0
goa,2023,2,403518.0,1112951,1579241623.0
goa,2023,2,403507.0,1002116,1429693527.0
goa,2023,2,403401.0,999595,1340261389.0
goa,2023,2,403509.0,985234,1394115712.0
goa,2023,2,403515.0,965557,1602170148.0
goa,2023,2,403512.0,873875,1205274352.0
goa,2023,2,403802.0,849060,1058855229.0
gujarat,2018,1,380018.0,423426,548596428.2702155
gujarat,2018,1,395006.0,162301,214720347.17411372
gujarat,2018,1,396427.0,97285,157954445.4003239
gujarat,2018,1,395010.0,86146,142239271.32561636
gujarat,2018,1,395004.0,78757,100474271.98392478
gujarat,2018,1,395003.0,66702,100596288.07336298
gujarat,2018,1,394210.0,66248,82245289.39079314
gujarat,2018,1,390001.0,56611,94766734.49864133
gujarat,2018,1,382350.0,55680,80257787.10926825
gujarat,2018,1,396191.0,47965,57243133.69231021
gujarat,2018,2,380018.0,463754,758307877.4611406
gujarat,2018,2,395006.0,209888,358374308.1652395
gujarat,2018,2,396427.0,113375,215785248.7215302
gujarat,2018,2,395010.0,113092,221120822.8047099
gujarat,2018,2,395004.0,102439,155559046.0178629
gujarat,2018,2,395003.0,89555,159215956.5852164
gujarat,2018,2,394210.0,87640,137096417.11532813
gujarat,2018,2,382350.0,72723,134999275.2524975
gujarat,2018,2,390001.0,69104,130748423.42890328
gujarat,2018,2,396191.0,62943,93492040.44125228
gujarat,2018,3,380018.0,573722,975939712.0372304
gujarat,2018,3,395006.0,341229,528128894.3274231
gujarat,2018,3,395010.0,164704,321229121.24541855
gujarat,2018,3,384265.0,160159,133759995.30954562
gujarat,2018,3,396427.0,148798,279902861.96445787
gujarat,2018,3,395004.0,132285,211659006.6847221
gujarat,2018,3,382350.0,127567,205675497.3388766
gujarat,2018,3,394210.0,119802,204135398.43183005
gujarat,2018,3,380006.0,117394,145133455.7465284
gujarat,2018,3,364002.0,113276,120633436.64904562
gujarat,2018,4,380018.0,643919,1173940659.2927508
gujarat,2018,4,395006.0,290080,585125926.221817
gujarat,2018,4,380015.0,191363,233202833.5228809
gujarat,2018,4,395010.0,181745,420010935.6893592
gujarat,2018,4,396427.0,167118,336454142.6706798
gujarat,2018,4,394210.0,165510,290783624.61075425
gujarat,2018,4,380006.0,153060,180131636.0909396
gujarat,2018,4,395004.0,142927,270933948.97170943
gujarat,2018,4,380013.0,134136,198342421.48948705
gujarat,2018,4,382350.0,132479,241597813.1056117
gujarat,2019,1,380018.0,2317295,3602207468.4702206
gujarat,2019,1,396427.0,890893,1531665516.997067
gujarat,2019,1,395006.0,443006,790759656.5338777
gujarat,2019,1,395010.0,267174,574170903.883326
gujarat,2019,1,380015.0,266446,318287526.0636297
gujarat,2019,1,394210.0,246614,408334960.990163
gujarat,2019,1,380006.0,236157,244252561.73802507
gujarat,2019,1,382170.0,227798,137427186.56227446
gujarat,2019,1,382350.0,218022,342251658.5039515
gujarat,2019,1,382721.0,214453,219548042.30027515
gujarat,2019,2,380018.0,6034737,10446888963.74205
gujarat,2019,2,396427.0,2916057,5041854311.531418
gujarat,2019,2,395006.0,414968,854364539.6318631
gujarat,2019,2,390001.0,371756,710427162.5134758
gujarat,2019,2,380015.0,310956,377611674.6124442
gujarat,2019,2,395010.0,269037,646042461.9564029
gujarat,2019,2,382350.0,250084,428354146.0705642
gujarat,2019,2,394210.0,233974,432171835.7451432
gujarat,2019,2,380013.0,232824,324425407.9813392
gujarat,2019,2,360001.0,226802,488659458.5228773
gujarat,2019,3,380018.0,5791776,11683489722.006365
gujarat,2019,3,396427.0,2710512,5525461372.553297
gujarat,2019,3,395006.0,571069,1020660013.565982
gujarat,2019,3,382350.0,505956,578410997.8494031
gujarat,2019,3,380015.0,455273,513590650.8654868
gujarat,2019,3,395010.0,388138,760839791.4845159
gujarat,2019,3,380006.0,381862,367381983.467054
gujarat,2019,3,390001.0,363966,724895033.5052948
gujarat,2019,3,380013.0,362107,449461796.678245
gujarat,2019,3,384265.0,342874,237505556.903352
gujarat,2019,4,380018.0,5745525,13811436405.017286
gujarat,2019,4,396427.0,2626585,6276237298.119967
gujarat,2019,4,380001.0,917461,1982009967.083078
gujarat,2019,4,395006.0,552565,1165745706.8077176
gujarat,2019,4,380015.0,456655,603831544.2345533
gujarat,2019,4,382350.0,443472,723663765.6381704
gujarat,2019,4,395010.0,414070,969707102.8092742
gujarat,2019,4,390001.0,409081,911892156.7415184
gujarat,2019,4,394210.0,399705,691387341.6253154
gujarat,2019,4,380013.0,375531,544424446.2835009
gujarat,2020,1,380001.0,8107941,19966510984.145237
gujarat,2020,1,395003.0,1402174,3734403306.611532
gujarat,2020,1,395006.0,645971,1376735168.0980968
gujarat,2020,1,394210.0,482947,826191937.9135685
gujarat,2020,1,395010.0,467039,1104136613.570354
gujarat,2020,1,382350.0,458474,805095627.7104974
gujarat,2020,1,380015.0,446819,613341505.6976718
gujarat,2020,1,390001.0,443684,1063446407.770895
gujarat,2020,1,396191.0,437499,806573971.3800502
gujarat,2020,1,382481.0,401588,634964140.7000988
gujarat,2020,2,380001.0,8490730,21210698645.19712
gujarat,2020,2,395003.0,1197439,2801531524.2471943
gujarat,2020,2,394210.0,491210,606798458.849022
gujarat,2020,2,396191.0,389735,594630553.6467059
gujarat,2020,2,382350.0,357734,586144259.7176538
gujarat,2020,2,395006.0,352149,635866692.5254682
gujarat,2020,2,382345.0,350621,516910883.211991
gujarat,2020,2,382481.0,345147,533416336.1128773
gujarat,2020,2,385535.0,327067,647032195.1776508
gujarat,2020,2,382415.0,323936,474684195.073148
gujarat,2020,3,380001.0,9734185,23152428012.586617
gujarat,2020,3,395003.0,1716356,4234790100.810323
gujarat,2020,3,390001.0,627631,1424719677.8692636
gujarat,2020,3,382350.0,578686,1113711569.84419
gujarat,2020,3,394210.0,550490,886152709.4698042
gujarat,2020,3,382481.0,524777,845606210.1047603
gujarat,2020,3,395006.0,510309,1172713512.3121746
gujarat,2020,3,382415.0,496061,936821603.6409988
gujarat,2020,3,396191.0,472523,822408153.032152
gujarat,2020,3,382330.0,468060,764094963.3973218
gujarat,2020,4,380001.0,9350995,21416748946.661865
gujarat,2020,4,395003.0,1883053,4437573255.564674
gujarat,2020,4,395006.0,906415,2189038301.3950315
gujarat,2020,4,394210.0,873023,1552178295.1246743
gujarat,2020,4,395010.0,806607,2069118073.3934765
gujarat,2020,4,382350.0,767783,1609402841.7257638
gujarat,2020,4,396191.0,719120,1259192375.812294
gujarat,2020,4,382481.0,701479,1196545943.7051742
gujarat,2020,4,390001.0,673078,1380721096.4707134
gujarat,2020,4,382415.0,647735,1327210543.6322489
gujarat,2021,1,380001.0,18692590,35260703527.42645
gujarat,2021,1,395003.0,3574224,7507189908.415331
gujarat,2021,1,390001.0,1309805,2380240591.776113
gujarat,2021,1,395006.0,963950,2502491532.126816
gujarat,2021,1,394210.0,950097,1802808593.838027
gujarat,2021,1,395010.0,878617,2401387485.538281
gujarat,2021,1,382350.0,815835,1752170004.0804417
gujarat,2021,1,396191.0,790429,1448287577.9135673
gujarat,2021,1,382481.0,775937,1349941435.8072865
gujarat,2021,1,380058.0,734115,1153029837.9890175
gujarat,2021,2,380001.0,24909165,44195604124.56421
gujarat,2021,2,395003.0,4621785,9016187582.009258
gujarat,2021,2,390001.0,1618101,2869957546.5403905
gujarat,2021,2,394210.0,1062648,1935669455.4092743
gujarat,2021,2,395006.0,1007064,2610546973.3214808
gujarat,2021,2,396191.0,906437,1642806528.937462
gujarat,2021,2,382350.0,873810,1967989705.106192
gujarat,2021,2,395010.0,863020,2239159842.8368225
gujarat,2021,2,382481.0,820491,1464989667.8322325
gujarat,2021,2,382415.0,766476,1605513889.561928
gujarat,2021,3,380001.0,31818742,53859258361.39296
gujarat,2021,3,395003.0,6110686,11411418002.110046
gujarat,2021,3,390001.0,2114178,3543368722.384379
gujarat,2021,3,394210.0,1473699,2595023023.418545
gujarat,2021,3,395006.0,1425854,3478372396.661721
gujarat,2021,3,395010.0,1328803,3408425378.6626863
gujarat,2021,3,396191.0,1293900,2251720652.0150137
gujarat,2021,3,382350.0,1186041,2576358355.0277
gujarat,2021,3,382481.0,1110949,1908418888.2582488
gujarat,2021,3,380058.0,1088931,1661421897.5552168
gujarat,2021,4,380001.0,37718845,64984430216.76196
gujarat,2021,4,395003.0,7475140,14043446799.48725
gujarat,2021,4,390001.0,2507434,4187997719.199603
gujarat,2021,4,394210.0,1954597,3498917760.7223477
gujarat,2021,4,396191.0,1679940,2963843659.042773
gujarat,2021,4,395006.0,1621078,4073017934.990554
gujarat,2021,4,395010.0,1581216,4182383437.7399592
gujarat,2021,4,382350.0,1381825,3165595986.616084
gujarat,2021,4,380058.0,1315637,2022465114.1169388
gujarat,2021,4,382481.0,1302331,2292362154.279738
gujarat,2022,1,380001.0,43066167,73237978832.22348
gujarat,2022,1,395003.0,8742989,16336269012.02546
gujarat,2022,1,390001.0,2853620,4715530989.557235
gujarat,2022,1,394210.0,2346308,4212046726.047647
gujarat,2022,1,395006.0,1980697,4894153433.470372
gujarat,2022,1,396191.0,1959137,3483344352.0207405
gujarat,2022,1,395010.0,1896179,5103638173.022648
gujarat,2022,1,385535.0,1630473,3867046789.561491
gujarat,2022,1,382350.0,1572296,3569714791.1866403
gujarat,2022,1,385001.0,1532483,3286287009.2220364
gujarat,2022,2,380001.0,52753664,84432798058.52104
gujarat,2022,2,395003.0,10672645,18758395287.861027
gujarat,2022,2,390001.0,3369020,5305843470.404314
gujarat,2022,2,394210.0,2777449,4898335956.672746
gujarat,2022,2,396191.0,2335854,3880649447.345113
gujarat,2022,2,395006.0,2324015,5379127575.200686
gujarat,2022,2,395010.0,2256180,5670502737.641578
gujarat,2022,2,385535.0,2022153,4444364110.485488
gujarat,2022,2,385001.0,1838275,3754171188.370505
gujarat,2022,2,382350.0,1836488,4063455499.544477
gujarat,2022,3,380001.0,69641063,102800764086.34274
gujarat,2022,3,395003.0,17475931,27657120519.50629
gujarat,2022,3,390001.0,9500153,13357107455.6829
gujarat,2022,3,396191.0,3727566,5404237251.695282
gujarat,2022,3,394210.0,3018669,5000124611.505702
gujarat,2022,3,360001.0,2911413,5022471536.518374
gujarat,2022,3,392001.0,2835979,3884366869.986515
gujarat,2022,3,395006.0,2503127,5423716764.026315
gujarat,2022,3,395010.0,2433767,5701142499.951949
gujarat,2022,3,385535.0,2366098,4957155043.116726
gujarat,2022,4,380001.0,82141571,124501769828.67831
gujarat,2022,4,395003.0,20372857,32306602076.931435
gujarat,2022,4,390001.0,6233032,9405707962.878475
gujarat,2022,4,392001.0,6146132,8699061457.427103
gujarat,2022,4,396191.0,4488548,6401533326.23485
gujarat,2022,4,360001.0,3551353,6259053744.202771
gujarat,2022,4,394210.0,3449932,5509684302.628181
gujarat,2022,4,395010.0,2565136,5999191728.470708
gujarat,2022,4,385001.0,2508889,5036063890.269462
gujarat,2022,4,385535.0,2475780,5333291153.161168
gujarat,2023,1,394210.0,6021069,9260558233.0
gujarat,2023,1,396191.0,4649859,6732841230.0
gujarat,2023,1,395006.0,4627962,8978667923.0
gujarat,2023,1,395010.0,4539136,10175461762.0
gujarat,2023,1,385535.0,4040199,8209389680.0
gujarat,2023,1,394230.0,3787219,4030652214.0
gujarat,2023,1,380058.0,3670005,5077295953.0
gujarat,2023,1,382330.0,3380692,5978643257.0
gujarat,2023,1,382350.0,3377398,6886217540.0
gujarat,2023,1,382481.0,3307707,5189215479.0
gujarat,2023,2,394210.0,7013169,9925343391.0
gujarat,2023,2,395006.0,5340720,9355184361.0
gujarat,2023,2,396191.0,5336973,7366715762.0
gujarat,2023,2,395010.0,5197027,10460696350.0
gujarat,2023,2,385535.0,4671748,8883418214.0
gujarat,2023,2,394230.0,4510161,4349390203.0
gujarat,2023,2,380058.0,4307237,5659291139.0
gujarat,2023,2,382330.0,3916034,6614469588.0
gujarat,2023,2,382405.0,3816228,6183634339.0
gujarat,2023,2,382350.0,3812459,7369405409.0
haryana,2018,1,122006.0,328965,497159951.3688824
haryana,2018,1,122001.0,181309,316977079.5953678
haryana,2018,1,122051.0,125513,177386117.4944107
haryana,2018,1,121004.0,100740,138495399.9352557
haryana,2018,1,122002.0,99921,205984533.53854015
haryana,2018,1,121008.0,97586,150995888.95033914
haryana,2018,1,121003.0,96271,125957155.00619048
haryana,2018,1,122004.0,89526,113585852.93917108
haryana,2018,1,122016.0,85989,135881032.7456196
haryana,2018,1,121001.0,68083,117861713.17230152
haryana,2018,2,122006.0,371438,691480831.8004122
haryana,2018,2,122001.0,262684,514731354.174217
haryana,2018,2,122051.0,160606,266390779.8519504
haryana,2018,2,122002.0,153438,339532002.2969342
haryana,2018,2,121004.0,136727,220212475.75836292
haryana,2018,2,121008.0,122917,224837881.84669775
haryana,2018,2,121003.0,122508,201500615.63492683
haryana,2018,2,122004.0,119955,185267179.18462908
haryana,2018,2,122016.0,117838,214560096.63941285
haryana,2018,2,124001.0,99005,226416189.28992116
haryana,2018,3,122006.0,517657,857203811.0603806
haryana,2018,3,122001.0,411984,749061449.0431736
